osm_id,name,state,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
node/11739551777,CAT Scale,,POINT(-95.8547151 41.2284294),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""124"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=124"", ""operator"": ""TA"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-366-2217"", ""operator:website"": ""https://www.ta-petro.com/location/ia/ta-council-bluffs/"", ""operator:wikidata"": ""Q7835892""}"
node/11739561310,CAT Scale,,POINT(-96.7885449 40.8119731),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1338"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1338"", ""operator"": ""Shoemaker's Truck Station"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 402-474-1771""}"
node/11739562113,CAT Scale,,POINT(-95.8782816 41.236322),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""459"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=459"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-322-0088"", ""operator:website"": ""https://locations.pilotflyingj.com/us/ia/council-bluffs/2647-south-24th-street"", ""operator:wikidata"": ""Q64128179""}"
node/11739566015,CAT Scale,,POINT(-96.177594 40.6739796),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1888"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1888"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 402-269-2194"", ""operator:website"": ""https://www.loves.com/locations/676"", ""operator:wikidata"": ""Q1872496""}"
node/11739568106,CAT Scale,,POINT(-95.7919631 40.6907392),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""765"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=765"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-382-2224"", ""operator:website"": ""https://locations.pilotflyingj.com/us/ia/percival/2495-210th-avenue"", ""operator:wikidata"": ""Q64128179""}"
node/11739568627,CAT Scale,,POINT(-96.7974523 42.7854048),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3290"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3290"", ""operator"": ""TA Express"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 605-624-2062""}"
node/11739572623,CAT Scale,,POINT(-96.3237154 41.3125148),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1799"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1799"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 402-359-2399"", ""operator:website"": ""https://www.loves.com/locations/631"", ""operator:wikidata"": ""Q1872496""}"
node/11739574891,CAT Scale,,POINT(-96.4965927 42.5235385),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1984"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1984"", ""operator"": ""Casey's General Store"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 605-232-8994"", ""operator:wikidata"": ""Q2940968""}"
node/11739579186,CAT Scale,,POINT(-96.3733124 42.4361729),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1630"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1630"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-258-3816"", ""operator:website"": ""https://locations.pilotflyingj.com/us/ia/sioux-city/2815-singing-hills-blvd."", ""operator:wikidata"": ""Q64128179""}"
node/11739592771,CAT Scale,,POINT(-97.0856219 41.4515016),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3210"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3210"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 402-352-7909"", ""operator:wikidata"": ""Q1872496""}"
node/11739592936,CAT Scale,,POINT(-96.3801017 42.4353075),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1640"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1640"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-224-3675"", ""operator:website"": ""https://www.loves.com/locations/479"", ""operator:wikidata"": ""Q1872496""}"
node/11739600613,CAT Scale,,POINT(-96.7121393 43.6033178),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""96"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=96"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 605-332-7611"", ""operator:website"": ""https://www.loves.com/locations/445"", ""operator:wikidata"": ""Q1872496""}"
node/11739607433,CAT Scale,,POINT(-96.7674699 43.6037577),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1506"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1506"", ""operator"": ""Flying J Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 605-977-1438"", ""operator:wikidata"": ""Q64130592""}"
node/11739609525,CAT Scale,,POINT(-94.2133995 45.5650832),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1973"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1973"", ""operator"": ""Kwik Trip"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 320-251-4192""}"
node/11739610479,CAT Scale,,POINT(-96.2116973 42.767043),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3383"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3383"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 712-539-4016"", ""operator:website"": ""https://www.loves.com/locations/869"", ""operator:wikidata"": ""Q1872496""}"
node/11739618721,CAT Scale,,POINT(-95.0076038 45.1258098),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3140"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3140"", ""operator"": ""Kwik Trip"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 320-235-2132""}"
node/11739625781,CAT Scale,,POINT(-94.9552383 45.7188622),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1087"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1087"", ""operator"": ""Trucker's Inn Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 320-352-3692""}"
node/11739640136,CAT Scale,,POINT(-94.6506618 46.3411127),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3161"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3161"", ""operator"": ""Bricks Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 218-352-6677""}"
node/11739641977,CAT Scale,,POINT(-94.129153 45.55653),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1886"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1886"", ""operator"": ""Kwik Trip"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 320-253-5089""}"
node/11739887747,CAT Scale,,POINT(-77.1356883 40.235285),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""494"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=494"", ""operator"": ""Blue Beacon"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-218-5067"", ""operator:wikidata"": ""Q127435120""}"
node/11739913183,CAT Scale,,POINT(-77.1214444 40.2355051),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1499"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1499"", ""operator"": ""Flying J Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-243-6659"", ""operator:wikidata"": ""Q64130592""}"
node/11739913188,CAT Scale,,POINT(-77.0121384 40.4159975),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3151"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3151"", ""operator"": ""Rutter's"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-904-2250""}"
node/11739914264,CAT Scale,,POINT(-77.0089403 40.4062702),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1323"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1323"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-834-3156"", ""operator:wikidata"": ""Q64128179""}"
node/11739916524,CAT Scale,,POINT(-76.728312 40.3527481),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""857"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=857"", ""operator"": ""Flying J Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-545-5517"", ""operator:wikidata"": ""Q64130592""}"
node/11739934332,CAT Scale,,POINT(-77.1408249 40.2318967),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""840"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=840"", ""operator"": ""Petro Stopping Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 717-249-1919"", ""operator:wikidata"": ""Q64051305""}"
node/11742055403,CAT Scale,,POINT(-86.3364622 41.736493),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""515"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=515"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 574-272-8212"", ""operator:website"": ""https://locations.pilotflyingj.com/us/in/south-bend/6424-west-brick-road"", ""operator:wikidata"": ""Q64128179""}"
node/11742117708,CAT Scale,,POINT(-87.0952278 41.6128706),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""phone"": ""+1 219-926-4871"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=909"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907""}"
node/11742117713,CAT Scale,,POINT(-87.3541736 41.5625278),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""365"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=365"", ""capacity"": ""2"", ""operator"": ""Petro Stopping Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-884-1133"", ""operator:wikidata"": ""Q64051305""}"
node/11742127337,CAT Scale,,POINT(-86.5991779 41.8834349),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""558"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=558"", ""operator"": ""TA"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 269-426-4884"", ""operator:website"": ""https://www.ta-petro.com/location/mi/ta-sawyer/"", ""operator:wikidata"": ""Q7835892""}"
node/11742129407,CAT Scale,,POINT(-87.2395363 41.578004),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""286"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=286"", ""operator"": ""Road Ranger"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 815-239-6205""}"
node/11742132701,CAT Scale,,POINT(-87.0993778 41.6115227),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""266"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=266"", ""operator"": ""TA"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-926-8566"", ""operator:website"": ""https://www.ta-petro.com/location/in/ta-porter/"", ""operator:wikidata"": ""Q7835892""}"
node/11742137977,CAT Scale,,POINT(-87.2377843 41.5865581),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""608"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=608"", ""operator"": ""Flying J Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-962-6555"", ""operator:wikidata"": ""Q64130592""}"
node/11742138251,CAT Scale,,POINT(-87.404351 41.5714346),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""443"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=443"", ""operator"": ""TA"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-845-3721"", ""operator:website"": ""https://www.ta-petro.com/location/in/ta-gary/"", ""operator:wikidata"": ""Q7835892""}"
node/11742140100,CAT Scale,,POINT(-87.6762007 41.6240188),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3215"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3215"", ""operator"": ""Thorntons"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 708-239-1447"", ""operator:wikidata"": ""Q7796584""}"
node/11742140178,CAT Scale,,POINT(-86.7373632 41.6866939),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1935"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1935"", ""operator"": ""Gallops"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-325-0034""}"
node/11742140486,CAT Scale,,POINT(-87.402169 41.572852),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""314"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=314"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-844-2661"", ""operator:website"": ""https://locations.pilotflyingj.com/us/in/gary/2501-burr-street"", ""operator:wikidata"": ""Q64128179""}"
node/11742147676,CAT Scale,,POINT(-87.1145196 41.6054311),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""921"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=921"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-787-5705"", ""operator:website"": ""https://locations.pilotflyingj.com/us/in/burns-harbor/243-melton-road"", ""operator:wikidata"": ""Q64128179""}"
node/11742151686,CAT Scale,,POINT(-87.2394681 41.5893865),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""723"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=723"", ""operator"": ""TA"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-962-6552"", ""operator:website"": ""https://www.ta-petro.com/location/in/ta-lake-station/"", ""operator:wikidata"": ""Q7835892""}"
node/11742160745,CAT Scale,,POINT(-87.3574643 41.563185),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1535"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1535"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-891-4646"", ""operator:website"": ""https://www.loves.com/locations/417"", ""operator:wikidata"": ""Q1872496""}"
node/11742161848,CAT Scale,,POINT(-87.4723347 41.5671963),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""484"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=484"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 219-972-4125"", ""operator:website"": ""https://locations.pilotflyingj.com/us/in/highland/8150-indianapolis-boulevard"", ""operator:wikidata"": ""Q64128179""}"
node/11747963967,,,POINT(-78.3938618 41.0431655),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""access"": ""customers"", ""amenity"": ""weighbridge"", ""operator"": ""Sapp Brothers"", ""operator:wikidata"": ""Q137965281""}"
node/11751531693,CAT Scale,,POINT(-86.3500614 41.3617874),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1829"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1829"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 574-935-4103"", ""operator:website"": ""https://www.loves.com/locations/633"", ""operator:wikidata"": ""Q1872496""}"
node/11751535723,CAT Scale,,POINT(-86.2645561 41.3420499),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""986"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=986"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 574-936-6525"", ""operator:website"": ""https://locations.pilotflyingj.com/us/in/plymouth/10619-9a-road"", ""operator:wikidata"": ""Q64128179""}"
node/11762020839,CAT Scale,,POINT(-97.4703071 33.1016408),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2165"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2165"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 817-636-5630"", ""operator:website"": ""https://locations.pilotflyingj.com/us/tx/rhome/8221-us-287"", ""operator:wikidata"": ""Q64128179""}"
node/11762056638,CAT Scale,,POINT(-97.3448058 32.8484695),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2162"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2162"", ""operator"": ""Fuel City"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 682-200-7373""}"
node/11762057025,CAT Scale,,POINT(-97.3219976 32.8007915),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2878"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2878"", ""operator"": ""365 Food & Fuel"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 817-500-0003""}"
node/11762057747,CAT Scale,,POINT(-97.687309 35.4626897),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""934"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=934"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 405-440-1048"", ""operator:website"": ""https://locations.pilotflyingj.com/us/ok/oklahoma-city/400-south-morgan-road"", ""operator:wikidata"": ""Q64128179""}"
node/11762065089,CAT Scale,,POINT(-97.4840535 33.056256),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2067"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2067"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 817-636-0270"", ""operator:website"": ""https://www.loves.com/locations/380"", ""operator:wikidata"": ""Q1872496""}"
node/11762066228,CAT Scale,,POINT(-97.1802079 33.2630921),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2255"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2255"", ""operator"": ""Love's Travel Stop"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 940-320-1457"", ""operator:website"": ""https://www.loves.com/locations/609"", ""operator:wikidata"": ""Q1872496""}"
node/11762069511,CAT Scale,,POINT(-97.306474 32.9576545),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2006"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2006"", ""operator"": ""Pilot Travel Center"", ""check_date"": ""2024-02-10"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 817-337-5324"", ""operator:website"": ""https://locations.pilotflyingj.com/us/tx/fort-worth/2400-alliance-gateway-fwy."", ""operator:wikidata"": ""Q64128179""}"
