source_record_id,name,brand,category_source,category,lat,lon,address,city,state,zip,phone,website,date_refreshed,date_closed,observed_at,run_id,props
002489b1f85e437dd2839f98,The Divide Restaurant,,Dining and Drinking > Restaurant,restaurant,38.130497,-108.290457,1550 Grand Ave,Norwood,CO,81423,(970) 327-0227,,2017-11-20,,2017-11-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CO"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
00248cdde16b492e60a5800b,Brickyard Tires,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,37.090805,-81.808351,401 Kents Ridge Rd,Richlands,VA,24641,(276) 345-4327,,2014-10-07,,2014-10-07 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""VA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Business and Professional Services > Automotive Service > Tire Repair Shop""]}"
002493adf5564a33cf3fbd02,PPG Industries,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,33.573821719009366,-101.84170328091068,611 23rd St,Lubbock,TX,79404,(806) 747-1145,http://www.ppg.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
00249c068a8a41239daa4491,Bradford's Balance & Machine,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,48.14001446420073,-114.28422687198055,241 Rocky Cliff Dr,Kalispell,MT,59901,(406) 752-3121,http://automachineshopmontana.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MT"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Business and Professional Services > Automotive Service > Transmissions Shop""]}"
0024a37f143a478b0d4d6b23,Bob's Union Service,,Travel and Transportation > Fuel Station,fuel_station,33.92670208793014,-118.39605586514722,770 N Pacific Coast Hwy,El Segundo,CA,90245,(310) 640-0970,,2012-01-20,,2012-01-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0024a532244243188c9c8197,Executive Cafe II,,Dining and Drinking > Restaurant,restaurant,40.06339399282253,-75.45778099820936,801 Cassatt Rd,Berwyn,PA,19312,(610) 644-5544,,2014-10-16,,2014-10-16 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""PA"", ""matched_labels"": [""Dining and Drinking > Cafe, Coffee, and Tea House > Café"", ""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"", ""Dining and Drinking > Restaurant""]}"
0024a60a667a42f4c6bb573d,Unlimited Performance Products,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,34.410752787521226,-117.40461960416175,8770 Caliente Rd,Oak Hills,CA,92344,(760) 948-0055,http://www.unlimitedproducts.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
0024b06d66034dfa3dcdc9e1,Travelodge,,Travel and Transportation > Lodging > Motel,motel,35.895702716573574,-87.64177361981929,5032 Highway 230 W,Only,TN,37140,(931) 729-5450,http://www.travelodge.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TN"", ""matched_labels"": [""Travel and Transportation > Lodging > Hotel"", ""Travel and Transportation > Lodging > Motel""]}"
0024b3b55b6d27b7305b6e8f,LibertyX Bitcoin ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,25.733614436725265,-80.33142636938021,8391 Bird Rd,Miami,FL,33155,(800) 511-8940,https://libertyx.com/a/buy-bitcoin/locations/u16qwtud22m4?y_source=1_MjkzNzk5MzItNDQwLWxvY2F0aW9uLndlYnNpdGU=,2022-06-06,,2022-06-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""FL"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
0024d64574144cb7db3f1700,Food Emporium,,Retail > Food and Beverage Retail > Grocery Store,grocery,40.99504392165408,-73.87911128707151,87 Main St,Hastings On Hudson,NY,10706,(914) 826-2408,http://enterprise.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0024db258cd5426d85bb79a4,Bridgestone Commercial Solutions,,Business and Professional Services > Automotive Service > Tire Repair Shop,tire_service,33.23710977454638,-84.23469994596198,801 Greenbelt Pkwy,Griffin,GA,30223,(770) 233-8000,http://bandag.com,2015-01-01,,2015-01-01 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Tire Repair Shop""]}"
002511e3c84044640ad19328,Beeline,,Travel and Transportation > Fuel Station,fuel_station,32.35188619235199,-86.32261095188764,830 W Fairview Ave,Montgomery,AL,36108,(334) 269-5905,http://www.exxonmobil.com,2014-07-03,,2014-07-03 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AL"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0025133c38134d3d9827f27d,Baker's Service Center,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,41.11917486423159,-81.46636659604525,1210 Tallmadge Rd,Cuyahoga Falls,OH,44221,(330) 922-1115,http://www.bakerstowingandrepair.com,2014-04-16,,2014-04-16 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Business and Professional Services > Automotive Service > Towing Service""]}"
0025356682f30a41a9e32c62,The PNC Financial Services Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,43.199745551147146,-70.8756623257856,530 Central Ave,Dover,NH,03820,,,2022-06-14,,2022-06-14 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NH"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00253a9636334f6a9929339e,Temp Stop,,Travel and Transportation > Fuel Station,fuel_station,38.93233946342838,-94.378186325372,1125 NE Douglas St,Lee's Summit,MO,64086,(816) 347-1505,https://www.tempstop.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
002559a53482461ef39052d9,Mark & Larry's Texaco Service,,Travel and Transportation > Fuel Station,fuel_station,32.228644374991674,-110.87597605587835,5460 E 5th St,Tucson,AZ,85711,(520) 745-0192,http://shell.com,2012-02-13,,2012-02-13 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AZ"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
002577abdd7947ab2d54e29f,Seco Spice,,Retail > Food and Beverage Retail > Grocery Store,grocery,32.06536394735233,-106.66595339104452,1808 W Berino Rd,Anthony,NM,88021,(575) 233-9000,http://www.secospice.com,2012-10-09,,2012-10-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NM"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
002598af5da64833aa1d59af,Gary's Body Shop,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,42.68846612282552,-76.42221269999017,1446 State Route 38,Moravia,NY,13118,(315) 497-0914,http://www.garysautomoravia.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0025c0abc8914f20a1ee7051,Astro Body Shop,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,29.36582110921221,-98.54098716698576,2107 W Gerald Ave,San Antonio,TX,78211,(210) 924-9833,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0025c3a491f74e4d99850a1d,Herdrich Petroleum,,Travel and Transportation > Fuel Station,fuel_station,39.601483214607505,-85.44171648495585,210 E US Highway 52 Ste E,Rushville,IN,46173,(765) 932-3224,http://www.herdrich.com,2012-10-09,,2012-10-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IN"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0025d1ab7e214fb915d427ae,C&K Market,,Retail > Food and Beverage Retail > Grocery Store,grocery,42.750710773222764,-124.49834597453997,1555 Oregon St,Port Orford,OR,97465,(541) 332-1185,https://www.ckmarket.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OR"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0025daffa69d4d5c6400b650,T J's Market,,Retail > Food and Beverage Retail > Grocery Store,grocery,42.045483504329795,-76.44596676687262,1729 State Route 17C,Barton,NY,13734,(607) 565-9093,https://us-food.info/company-t-js-market-in-barton-ny-23212,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0025dfcf3e4f40bb35d79e2d,Fandel Auto Group,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,40.74162225786567,-74.20526600936883,450 S Orange Ave,Newark,NJ,07103,(973) 230-1544,,2016-12-09,,2016-12-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NJ"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0025fc75f5294f4e7f56e2dd,Pasadena Inn & Suites,,Travel and Transportation > Lodging > Motel,motel,29.69230485537023,-95.20147717880654,1202 Pasadena Blvd,Pasadena,TX,77506,(713) 472-6866,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Travel and Transportation > Lodging > Hotel"", ""Travel and Transportation > Lodging > Motel""]}"
00260f2ab80d4bde518aa85f,County Highway Garage,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,41.19479606353536,-89.30989063798563,6203 Il Highway 26,Hennepin,IL,61327,(815) 925-7081,http://www.rushcounty.in.gov,2012-10-09,,2012-10-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0026209deb294536880b9945,B & W Battery & Auto Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,38.56126146730492,-92.15074905196617,1530 E McCarty St,Jefferson City,MO,65101,(573) 636-9734,http://www.techauto.com,2012-02-05,,2012-02-05 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Business and Professional Services > Automotive Service > Towing Service"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
0026286f899c4a2b8803d79c,Automotive Painters Supply,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,41.778897680066216,-87.71748604371119,3750 W 63rd St # 1,Chicago,IL,60629,(773) 735-4770,http://solleys.org,2012-03-11,,2012-03-11 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
002666a6ad45465c6ec16aba,Kelley's Automotive,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,32.71776660945989,-101.95694625054614,1400 S Bryan Ave,Lamesa,TX,79331,(806) 872-2296,http://www.kelleysautomotive.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00266ea6c9f34bc2bfef9bcd,Mexico Lindo,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,29.613161455482473,-95.21133274302635,12933 Gulf Fwy,Houston,TX,77034,(281) 484-6888,http://www.mexicolindobarandgrill.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
0026797780cd41b6c135b95a,Ed's Truck & Trailer Sales,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,39.870472587796655,-84.13093193707338,5840 Executive Blvd,Dayton,OH,45424,(937) 233-8871,http://www.edstruckandtrailer.com,2012-04-03,,2012-04-03 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0026b43c16da42ec64ef813f,Bj's Family Restaurant,,Dining and Drinking > Restaurant,restaurant,45.59547920804682,-96.8341467766692,414 W Broadway,Browns Valley,MN,56219,(320) 695-2350,,2012-02-04,,2012-02-04 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MN"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
0026e64ddcf240e8568ec6bf,Chase Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,34.170107579205926,-118.83538302951312,3075 E Thousand Oaks Blvd,Thousand Oaks,CA,91362,(805) 497-7330,http://www.centerparkwest.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
0026e7020d5e493c35cdb286,Grassy General Store,,Retail > Food and Beverage Retail > Grocery Store,grocery,37.3178090786714,-90.02752199195021,Highway 34 W,Glenallen,MO,63751,(573) 238-2475,,2014-10-02,,2014-10-02 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0026fa49cdca403875afb37f,KFC,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,41.4538566177261,-81.56513195376013,3870 Lee Rd,Cleveland,OH,44128,(216) 283-9545,http://www.kfc.com,2012-01-17,,2012-01-17 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
0026fc83165a47f09a55ae01,Curt's Garage,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,39.9512,-83.164875,6144 W Broad St,Galloway,OH,43119,(614) 922-0677,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0027069c05f445cd0ea0e357,Arguello Transportation,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,35.23363866546707,-119.08633562400213,7550 Simmons Ln,Bakersfield,CA,93313,(661) 834-7368,https://newvisiontransport.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00270efb255747a12cfdd5a9,Greenline Garage,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,47.28231715264348,-122.31486139437631,1505 S 356th St # 120,Federal Way,WA,98003,(253) 681-0016,,2014-11-18,,2014-11-18 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""WA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00271477b30040140c8d1bbe,Town & Country,,Travel and Transportation > Fuel Station,fuel_station,29.91938178923816,-94.1633813624847,13159 FM 365 Rd,Beaumont,TX,77705,(409) 796-2222,http://www.towncountry.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0027170f1f6ceaa6c68adba4,Choice Hotels,,Travel and Transportation > Lodging > Motel,motel,31.236049729685405,-81.49907011978998,220 Gateway Center Blvd,Brunswick,GA,31525,(912) 342-4618,,2023-04-21,,2023-04-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Travel and Transportation > Lodging > Motel""]}"
002726e55ef0a900cd4d93b9,The PNC Financial Services Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,40.74897865011357,-84.14758069912854,701 N Cable Rd,Lima,OH,45805,,,2022-11-16,,2022-11-16 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00272a7d2e37402bb1b47946,Body Barre Fitness,,Dining and Drinking > Restaurant,restaurant,42.96621122205949,-70.83615805009394,44 Lafayette Rd Unit 3,North Hampton,NH,03862,(603) 964-0086,http://www.bbfnh.com,2017-12-29,,2017-12-29 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NH"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
00272ae049334279eef6012d,Goodyear Auto Service,,Business and Professional Services > Automotive Service > Tire Repair Shop,tire_service,39.63693412321795,-84.22352283705285,2892 Miamisburg Centerville Rd,Dayton,OH,45459,(937) 984-1390,https://www.goodyearautoservice.com/en-US/make-appointment,2022-02-07,,2022-02-07 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Tire Repair Shop""]}"
002741a84c624c7cc810fc38,South State Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,33.47592126938647,-80.48680166805066,971 Bonner Ave,Santee,SC,29142,(803) 854-2451,https://www.southstatebank.com,2012-10-09,,2012-10-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""SC"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00275a0c60bf4623a9a98f09,Rio Valley Market,,Retail > Food and Beverage Retail > Grocery Store,grocery,33.443939069730185,-113.1616033785486,315 S 515th Ave,Tonopah,AZ,85354,(928) 372-4614,http://www.riovalleymarket.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AZ"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
002768c394e54426441217ee,E & J Food Mart,,Travel and Transportation > Fuel Station,fuel_station,38.811296,-94.919241,432 E Main St,Gardner,KS,66030,(913) 884-2425,http://shell.com,2012-02-03,,2012-02-03 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""KS"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
00276e5dc9bc4e2ec34f0d94,Wada Farms,,Retail > Food and Beverage Retail > Grocery Store,grocery,44.84441669412551,-123.04383347606104,7655 Alexander Ln SE,Salem,OR,97306,(503) 362-9900,http://www.wadafarms.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OR"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0027869a897f3260fd943b80,Shokra Soups,,Dining and Drinking > Restaurant,restaurant,40.01170326937164,-74.87253174093591,621 Beverly Rancocas Rd Ste 2C,Willingboro,NJ,08046,(609) 614-1912,http://www.shokrasoups.com,2023-07-20,,2023-07-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NJ"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
002790792ea8422003c34434,B & S Oil Co.,,Business and Professional Services > Automotive Service > Towing Service,towing,36.675331392564885,-97.30963327683432,306 S Main St,Tonkawa,OK,74653,(580) 628-2459,http://www.wilkinstruckchrome.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OK"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Towing Service""]}"
0027a3dcc5fd463baaa4a439,Seque Cafe,,Dining and Drinking > Restaurant,restaurant,45.119752,-93.402428,319 Central Ave,Osseo,MN,55369,(763) 424-3940,http://www.seguecafe.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MN"", ""matched_labels"": [""Dining and Drinking > Cafe, Coffee, and Tea House > Café"", ""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"", ""Dining and Drinking > Restaurant""]}"
0027b70df545431fb78087c7,Hometown Auto Doctor,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,40.33531317763493,-94.8531755911174,26211 Stoll Country Ln,Maryville,MO,64468,(660) 582-4888,http://hometownautosinc.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0027d4cfe22a4ee06e04cb05,Brownsboro Auto Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,38.35497258521851,-85.50118495652788,7901 Old Zaring Rd,Crestwood,KY,40014,(502) 241-9147,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""KY"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0027d85651234a1bf54b16b1,Williams,,Retail > Food and Beverage Retail > Grocery Store,grocery,55.35724573483162,-131.69401845307095,3816 Tongass Ave,Ketchikan,AK,99901,(907) 225-1279,http://www.akandproud.com,2013-06-01,,2013-06-01 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AK"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0027ff29b10c4831e562a30b,Pardtown Pub,,Dining and Drinking > Restaurant,restaurant,42.917642253290275,-90.27332051736047,521 Main St,Linden,WI,53553,(608) 623-3690,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""WI"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
002800616ca2745b66fa980b,The PNC Financial Services Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,30.270773368036107,-81.75586730179833,6787 Wilson Blvd # 5276,Jacksonville,FL,32210,,,2022-06-14,,2022-06-14 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""FL"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
002804cae43844bb7fe2b00b,Popeye's Louisiana Kitchen,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,32.94294582254594,-96.89005199388708,14350 Josey Ln,Dallas,TX,75234,(972) 241-4707,http://www.popeyes.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
002806d63d924fe6f8f8ed53,Integrity Customs,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,33.60694952700726,-86.6319062236712,1808 Gadsden Hwy Ste 134,Birmingham,AL,35235,(205) 655-6310,http://www.integritycustom.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
002815ace6504e344a84626a,Vincennes Food Mart,,Retail > Food and Beverage Retail > Grocery Store,grocery,41.75092557847205,-87.63456006741872,400 W 79th St,Chicago,IL,60620,(773) 651-9100,http://mcdonalds.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0028429acd204cd3c25edb51,Rick's Service Center,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,33.488967483476195,-101.84984656944025,1208 Private Road 7310,Lubbock,TX,79423,(806) 745-4296,http://www.ricksservicecenter.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
002856d6fc834c6f3f8dbce0,Don Johnson Clock Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,34.86539639741274,-120.41198622852592,1286 Bauer Ave,Santa Maria,CA,93455,(805) 934-4288,https://don-johnsons-clock-repair.business.site,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00286c4b0bb9488b8887ee09,Jumong,,Dining and Drinking > Restaurant,restaurant,33.91818687140641,-117.99311338815347,15831 Imperial Hwy,La Mirada,CA,90638,(562) 947-9300,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
00286ca7b5ae419cb5e63ffa,P T Auto Sales,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,43.04715166210822,-83.16884053919932,4465 Imlay City Rd Ste M21,Attica,MI,48412,(810) 724-7647,http://autocraftautobody.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MI"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0028845aef11430bb6d9208e,Shehy Market,,Travel and Transportation > Fuel Station,fuel_station,41.0937260172081,-80.63414884413395,786 Shehy St,Youngstown,OH,44506,(330) 747-4898,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
