way_id,highway,name,ref,maxheight_in,maxweight_lb,hgv,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,oneway,maxlength_in,maxwidth_in,bridge,tunnel
11752932,residential,New Street,,,,,"LINESTRING(-75.470937 39.735088,-75.471633 39.734424,-75.471905 39.734137)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""New Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""New"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08069"", ""tiger:name_direction_prefix"": ""N""}",,,,,
11753099,residential,Delaware Drive,,,,,"LINESTRING(-75.475115 39.728064,-75.475317 39.727689,-75.475605 39.727187,-75.47577 39.726875,-75.475819 39.726765,-75.476038 39.726272,-75.476482 39.725228)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Delaware Drive"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Delaware"", ""tiger:name_type"": ""Dr"", ""tiger:zip_right"": ""08069""}",,,,,
11753103,residential,Delaware Drive,,,,,"LINESTRING(-75.5342435 39.6461023,-75.535264 39.645062,-75.535805 39.64453,-75.536315 39.644021,-75.53685 39.643493,-75.537366 39.642982,-75.537898 39.642452,-75.538417 39.641934,-75.538939 39.641413,-75.539471 39.640898,-75.539999 39.640386,-75.541228 39.639169,-75.5412493 39.6391468,-75.5423037 39.6380499,-75.54269 39.637648)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Delaware Drive"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Delaware"", ""tiger:name_type"": ""Dr"", ""tiger:zip_right"": ""08070""}",,,,,
11753118,residential,East Hoover Street,,,,,"LINESTRING(-75.474659 39.718325,-75.47463 39.718328,-75.474611 39.7183241,-75.474596 39.718321,-75.474553 39.71831,-75.474388 39.718262,-75.474296 39.71823,-75.474204 39.718191,-75.473756 39.718022,-75.473601 39.71796,-75.472566 39.717546,-75.472494 39.717511)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""East Hoover Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Hoover"", ""tiger:name_type"": ""St"", ""tiger:name_direction_prefix"": ""E""}",,,,,
11753227,residential,Walnut Street,,,,,"LINESTRING(-75.470219 39.726838,-75.469303 39.726466,-75.468464 39.726125,-75.467596 39.725781,-75.467066 39.72557,-75.466748 39.725439,-75.465887 39.725101,-75.465226 39.724833,-75.4650951 39.7247818,-75.464978 39.724736)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Walnut Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Walnut"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08069""}",,,,,
11753267,residential,Elder Place,,,,,"LINESTRING(-75.540408 39.638924,-75.539386 39.63992,-75.539334 39.63998)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Elder Place"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Elder"", ""tiger:name_type"": ""Pl"", ""tiger:zip_right"": ""08070""}",,,,,
11753276,residential,Madison Street,,,,,"LINESTRING(-75.473557 39.71881,-75.473202 39.718667,-75.473186 39.718653,-75.473176 39.71863,-75.473183 39.718597,-75.473601 39.71796)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Madison Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Madison"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08023""}",,,,,
11753305,residential,Sparks Place,,,,,"LINESTRING(-75.508501 39.673527,-75.507798 39.67313,-75.507655 39.673022,-75.507625 39.672985,-75.507603 39.672946,-75.507573 39.672867,-75.507561 39.672789,-75.507567 39.672699,-75.507599 39.672612,-75.507617 39.672582,-75.507648 39.672545,-75.507755 39.672448,-75.507802 39.672418,-75.507862 39.672395,-75.507938 39.672372,-75.507999 39.672358,-75.508065 39.672349,-75.508166 39.672351,-75.508401 39.672399,-75.508898 39.67252,-75.509041 39.672563)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Sparks Place"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Sparks"", ""tiger:name_type"": ""Pl"", ""tiger:zip_right"": ""08070""}",,,,,
11753448,residential,Risner Avenue,,,,,"LINESTRING(-75.473789 39.736547,-75.473662 39.736472,-75.473444 39.736344,-75.472985 39.736074)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Risner Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Risner"", ""tiger:name_type"": ""Ave""}",,,,,
11753449,residential,Risner Avenue,,,,,"LINESTRING(-75.473444 39.736344,-75.473634 39.736122)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Risner Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Risner"", ""tiger:name_type"": ""Ave""}",,,,,
11753477,residential,Westminister Avenue,,,,,"LINESTRING(-75.469242 39.724947,-75.469473 39.7246076,-75.469715 39.724252,-75.4698413 39.724095,-75.469949 39.7239437,-75.4700045 39.723909,-75.4700823 39.7238884,-75.4701574 39.7239028,-75.4702727 39.7239565,-75.4703588 39.7239996)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Westminister Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Westminister"", ""tiger:name_type"": ""Ave""}",,,,,
11753538,residential,Tyrone Avenue,,,,,"LINESTRING(-75.469303 39.726466,-75.469551 39.726098,-75.470086 39.725282)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Tyrone Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Tyrone"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08069""}",,,,,
11753547,residential,Mulford Lane,,,,,"LINESTRING(-75.525575 39.651284,-75.527679 39.6525686,-75.527737 39.652604)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Mulford Lane"", ""lanes"": ""1"", ""highway"": ""residential"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Mulford"", ""tiger:name_type"": ""Ln"", ""tiger:zip_right"": ""08070""}",,,,,
11753676,residential,Hayes Street,,,,,"LINESTRING(-75.474296 39.71823,-75.474246 39.718331,-75.473912 39.718821,-75.473828 39.718944,-75.473647 39.719226,-75.473614 39.719277,-75.473593 39.719288)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Hayes Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Hayes"", ""tiger:name_type"": ""St""}",,,,,
11753678,residential,Hayes Street,,,,,"LINESTRING(-75.47286 39.7199,-75.472955 39.719798,-75.473339 39.719242)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Hayes Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Hayes"", ""tiger:name_type"": ""St""}",,,,,
11753746,residential,Lincoln Avenue,,,,,"LINESTRING(-75.523869 39.655565,-75.5239365 39.6554511,-75.5239732 39.6553917,-75.52436 39.6547558,-75.524397 39.654695)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Lincoln Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Lincoln"", ""tiger:name_type"": ""Ave""}",,,,,
11753942,unclassified,South Road,,,,,"LINESTRING(-75.4552133 39.7541746,-75.455562 39.7543065,-75.4557149 39.7543045,-75.4558919 39.7542364,-75.4560768 39.7541126,-75.457789 39.7524981,-75.4580176 39.7523702,-75.4582858 39.7523537,-75.4585192 39.7523826,-75.4587042 39.7524774,-75.4592675 39.7529435,-75.4593936 39.7530115,-75.4595196 39.7530404,-75.4596671 39.7530342,-75.4597996 39.75296,-75.4604332 39.7523408,-75.4605684 39.7522506,-75.460732 39.7522197,-75.4608795 39.7522444,-75.4610297 39.7523331,-75.4624811 39.753524,-75.4626905 39.7537323,-75.4632134 39.7540802)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""South Road"", ""access"": ""private"", ""highway"": ""unclassified"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""aerial"", ""tiger:name_base"": ""South"", ""tiger:name_type"": ""Rd""}",,,,,
11753952,residential,South Locust Avenue,,,,,"LINESTRING(-75.5206066 39.5493941,-75.5207198 39.5494702,-75.52102 39.549672,-75.521202 39.549779,-75.5213261 39.549866,-75.521426 39.549936,-75.521578 39.550089,-75.521666 39.550253,-75.521689 39.550316,-75.521705 39.550407,-75.521713 39.550511,-75.521703 39.550623,-75.521633 39.550913,-75.521555 39.551186,-75.521402 39.551678,-75.521337 39.551833,-75.521256 39.551997,-75.521172 39.552136,-75.520992 39.552375,-75.520913 39.552466,-75.520569 39.552818,-75.520094 39.553254,-75.519873 39.55347,-75.519095 39.554206,-75.518919 39.55436,-75.518774 39.554494,-75.518647 39.554621,-75.518327 39.554973,-75.518255 39.555076,-75.518206 39.555121,-75.518158 39.55515,-75.518106 39.555169,-75.518054 39.55517)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""South Locust Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08079"", ""tiger:name_base"": ""Locust"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08079"", ""tiger:name_direction_prefix"": ""S""}",,,,,
11754042,residential,Riviera Road,,,,,"LINESTRING(-75.528343 39.651377,-75.5283253 39.6514783)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Riviera Road"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Riviera"", ""tiger:name_type"": ""Rd""}",,,,,
11754046,residential,Fairfield Avenue,,,,,"LINESTRING(-75.514713 39.661688,-75.516052 39.662677,-75.516395 39.662925,-75.516761 39.663207,-75.517176 39.663512,-75.517392 39.663682)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Fairfield Avenue"", ""oneway"": ""no"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Fairfield"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08070""}",no,,,,
11754157,residential,7th Avenue,,,,,"LINESTRING(-75.464562 39.740211,-75.464517 39.740211,-75.46446 39.740202,-75.46431 39.740139,-75.4634226 39.7396311,-75.463239 39.739526,-75.463017 39.7394,-75.462176 39.738956,-75.4621502 39.7389406,-75.462069 39.738892,-75.461936 39.738798,-75.46182 39.738707)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""7th Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""7th"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08069""}",,,,,
11754233,residential,Mary Street,,,,,"LINESTRING(-75.46913 39.728438,-75.468343 39.728112,-75.467898 39.727916,-75.467822 39.727887,-75.467766 39.727861,-75.467711 39.72785)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Mary Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Mary"", ""tiger:name_type"": ""St""}",,,,,
11754289,residential,Lafayette Road,,,,,"LINESTRING(-75.536315 39.644021,-75.5364166 39.6440802,-75.537249 39.644565,-75.5380162 39.6450363,-75.5381381 39.6451076,-75.538905 39.645577,-75.5389991 39.6456328,-75.5390449 39.6456692,-75.5390971 39.64573)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Lafayette Road"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Lafayette"", ""tiger:name_type"": ""Rd"", ""tiger:zip_right"": ""08070""}",,,,,
11754315,residential,Oriental Avenue,,,,,"LINESTRING(-75.515781 39.665147,-75.514988 39.664551,-75.5146 39.664259,-75.513449 39.663412,-75.51299 39.663067,-75.5120781 39.6623869,-75.511975 39.66231)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Oriental Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08070"", ""tiger:name_base"": ""Oriental"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08070""}",,,,,
11754317,residential,Nelson Avenue,,,,,"LINESTRING(-75.5156771 39.5532487,-75.515756 39.553299,-75.515858 39.55335,-75.51602 39.553449,-75.516457 39.553698,-75.51669 39.553841,-75.516876 39.553944,-75.517264 39.554175)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Nelson Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08079"", ""tiger:name_base"": ""Nelson"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08079""}",,,,,
11754319,residential,Schrier Avenue,,,,,"LINESTRING(-75.513407 39.563806,-75.512473 39.563502,-75.511287 39.563116,-75.511235 39.563086)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Schrier Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08079"", ""tiger:name_base"": ""Schrier"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08079""}",,,,,
11754322,residential,Issac Drive,,,,,"LINESTRING(-75.549323 39.602065,-75.549508 39.601889,-75.549545 39.601834,-75.549557 39.601785,-75.54956 39.601752,-75.549543 39.601707,-75.549504 39.601662,-75.549428 39.601607,-75.549313 39.601511,-75.549279 39.601463,-75.549277 39.601349,-75.549306 39.601284,-75.549454 39.601088,-75.549474 39.601026,-75.54946 39.600958,-75.5494222 39.6009063,-75.5493485 39.6008437,-75.549324 39.600823,-75.548676 39.600429)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Issac Drive"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:zip_left"": ""08079"", ""tiger:name_base"": ""Issac"", ""tiger:name_type"": ""Dr"", ""tiger:zip_right"": ""08079""}",,,,,
11754327,residential,Spring Street,,,,,"LINESTRING(-75.476235 39.720527,-75.475642 39.719997,-75.475339 39.71973,-75.475169 39.719579,-75.474407 39.718904)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Spring Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Spring"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08069""}",,,,,
11754385,residential,2nd Avenue,,,,,"LINESTRING(-75.4701032 39.7391899,-75.4706668 39.7394987,-75.470755 39.739549,-75.4711117 39.7397748)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""2nd Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""2nd"", ""tiger:name_type"": ""Ave""}",,,,,
11754497,residential,J Street,,,,,"LINESTRING(-75.47512 39.716565,-75.475152 39.716543,-75.475245 39.716415,-75.475561 39.715946,-75.476061 39.715242,-75.476075 39.715222,-75.476308 39.714827,-75.476542 39.714497,-75.476631 39.714347,-75.476648 39.714301,-75.476651 39.714263,-75.476639 39.714235)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""J Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""J"", ""tiger:name_type"": ""St""}",,,,,
11754510,residential,South Smith Avenue,,,,,"LINESTRING(-75.47241 39.719492,-75.4721299 39.7196941,-75.4720063 39.7197766,-75.471877 39.719863,-75.471479 39.720152,-75.4713692 39.7202306,-75.4712191 39.7203381,-75.469666 39.72145,-75.469556 39.72152,-75.469318 39.721717,-75.469213 39.7218412,-75.469124 39.721967,-75.469003 39.722156,-75.468779 39.722474,-75.4685794 39.7227579,-75.468361 39.723067,-75.46814 39.723402,-75.467881 39.723795,-75.467603 39.724203,-75.467549 39.72427,-75.467497 39.724335,-75.467094 39.724917,-75.466748 39.725439,-75.46632 39.726077,-75.466112 39.726427,-75.46607 39.726482,-75.466039 39.726513,-75.466015 39.726537,-75.465948 39.726588,-75.465648 39.726769,-75.465407 39.726921,-75.4653552 39.7269421,-75.465331 39.726952,-75.4653 39.726958)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""South Smith Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Smith"", ""tiger:name_type"": ""Ave"", ""tiger:zip_right"": ""08069"", ""tiger:name_direction_prefix"": ""S""}",,,,,
11754590,residential,Poplar Street,,,,,"LINESTRING(-75.472056 39.737079,-75.471344 39.736705,-75.470425 39.73619,-75.469681 39.735783,-75.4687007 39.7352464,-75.467836 39.734762,-75.467033 39.7343132,-75.4668673 39.7342134)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Poplar Street"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Poplar"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08069""}",,,,,
11754987,residential,West Maple Avenue,,,,,"LINESTRING(-75.476317 39.723098,-75.476144 39.722905,-75.476143 39.722894)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""West Maple Avenue"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:reviewed"": ""no"", ""tiger:name_base"": ""Maple"", ""tiger:name_type"": ""Ave"", ""tiger:name_direction_prefix"": ""W""}",,,,,
11754989,tertiary,East Main Street,CR 675,,,,"LINESTRING(-75.468235 39.729757,-75.468168 39.7297048,-75.468122 39.729669,-75.468017 39.729572,-75.467802 39.729359,-75.4672052 39.728788,-75.4669 39.728493,-75.466602 39.728202,-75.466356 39.727963,-75.4661413 39.7277588,-75.465987 39.727612,-75.4653 39.726958,-75.4648609 39.7265539,-75.464773 39.726473,-75.4645296 39.726261,-75.4642759 39.72604,-75.464161 39.72594)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""ref"": ""CR 675"", ""name"": ""East Main Street"", ""highway"": ""tertiary"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""sidewalk:both"": ""separate"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""08069"", ""tiger:name_base"": ""Main"", ""tiger:name_type"": ""St"", ""tiger:zip_right"": ""08069"", ""tiger:name_direction_prefix"": ""E""}",,,,,
11755006,secondary,Fort Mott Road,CR 630,,,,"LINESTRING(-75.5486017 39.6027493,-75.54823 39.603102,-75.548097 39.603246,-75.547999 39.603378,-75.547802 39.603677,-75.5477066 39.6038308,-75.547275 39.604527,-75.546903 39.605137,-75.5468704 39.6051883,-75.546134 39.606347,-75.545212 39.607777,-75.544995 39.608125,-75.544752 39.608485,-75.544542 39.608823,-75.544448 39.608962,-75.54429 39.60924,-75.544226 39.609392,-75.544198 39.609479,-75.544129 39.609777,-75.544052 39.610154,-75.5439651 39.610626,-75.543823 39.611398,-75.543791 39.611526,-75.54377 39.611639,-75.543732 39.611734,-75.54369 39.611809,-75.543618 39.611896,-75.54353 39.611987,-75.5434634 39.6120405,-75.543301 39.612171,-75.542928 39.612443,-75.542728 39.612596,-75.542548 39.612725,-75.541569 39.613456,-75.541301 39.613661,-75.540852 39.613985,-75.539791 39.614778,-75.539142 39.61525,-75.538658 39.615613,-75.538363 39.615803,-75.538267 39.615857,-75.538034 39.615964,-75.537892 39.616014,-75.537761 39.616067,-75.537161 39.616283)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""ref"": ""CR 630"", ""name"": ""Fort Mott Road"", ""highway"": ""secondary"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Salem, NJ"", ""tiger:zip_left"": ""08079"", ""tiger:name_base"": ""Fort Mott"", ""tiger:name_type"": ""Rd""}",,,,,
