osm_id,name,brand,state,truck_repair,trailer_repair,hgv_access,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,route_id,route_ref,route_name,route_dist_m,on_route_5km
way/1234980378,Moyer Chrysler Dodge Jeep Ram,Jeep,PA,t,,,POINT(-76.4537371 40.3399754),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Moyer Chrysler Dodge Jeep Ram"", ""shop"": ""car"", ""brand"": ""Jeep"", ""source"": ""microsoft/BuildingFootprints"", ""building"": ""retail"", ""operator"": ""Moyer Auto Group"", ""addr:city"": ""Lebanon"", ""addr:state"": ""PA"", ""addr:street"": ""Cumberland Street"", ""second_hand"": ""yes"", ""addr:postcode"": ""17042"", ""brand:wikidata"": ""Q30113"", ""addr:housenumber"": ""2499 W"", ""service:vehicle:sale"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes""}",446347,I 78,WILLIAM PENN HWY,10785,f
way/1234980379,Moyer Kia of Lebanon,Kia,PA,t,,,POINT(-76.4554864 40.3399525),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Moyer Kia of Lebanon"", ""shop"": ""car"", ""brand"": ""Kia"", ""source"": ""microsoft/BuildingFootprints"", ""building"": ""retail"", ""operator"": ""Moyer Auto Group"", ""addr:city"": ""Lebanon"", ""addr:state"": ""PA"", ""addr:street"": ""Cumberland Street"", ""second_hand"": ""yes"", ""addr:postcode"": ""17042"", ""brand:wikidata"": ""Q35349"", ""addr:housenumber"": ""2499 W"", ""service:vehicle:sale"": ""yes"", ""service:vehicle:glass"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",446347,I 78,WILLIAM PENN HWY,10730,f
way/1236688216,Platt's Garage,,WI,t,,,POINT(-89.7616106 43.625811),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Platt's Garage"", ""shop"": ""car_repair"", ""phone"": ""+1-608-253-1881"", ""website"": ""https://www.callplatts.com/"", ""building"": ""yes"", ""operator"": ""Mark & Martin Platt III"", ""addr:city"": ""Wisconsin Dells"", ""addr:state"": ""WI"", ""start_date"": ""1919"", ""addr:street"": ""Washington Avenue"", ""addr:postcode"": ""53965"", ""opening_hours"": ""Mo-Fr 08:00-17:00, Sa 09:00-13:00"", ""addr:housenumber"": ""1100"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:towing"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",474071,I 90,I 90,3439,t
way/1239092058,Diesel Service Solutions,,,t,,,POINT(-95.6482564 35.9450706),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Diesel Service Solutions"", ""shop"": ""truck_repair"", ""phone"": ""+1 918 486 1050"", ""building"": ""industrial"", ""check_date"": ""2024-03-24""}",255095,51,51,4900,t
way/1253676847,The Internet Car Lot,Independent,NE,t,,,POINT(-96.0229494 41.2077096),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""The Internet Car Lot"", ""shop"": ""car"", ""brand"": ""Independent"", ""phone"": ""+1-402-991-1112"", ""building"": ""yes"", ""operator"": ""The Internet Car Lot, Inc."", ""addr:city"": ""Omaha"", ""addr:state"": ""NE"", ""addr:street"": ""P Circle"", ""second_hand"": ""yes"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""addr:postcode"": ""68117"", ""opening_hours"": ""Mo-Sa 09:00-18:00"", ""payment:cheque"": ""yes"", ""payment:paypal"": ""yes"", ""addr:housenumber"": ""7150"", ""payment:apple_pay"": ""yes"", ""payment:google_pay"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa_debit"": ""yes"", ""payment:contactless"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:discover_card"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""payment:american_express"": ""yes"", ""service:vehicle:painting"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:used_car_sales"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",283199,U 275,L ST,527,t
way/1255415808,Speedco,Speedco,AR,t,,,POINT(-93.4798038 35.458716),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""building"": ""yes"", ""addr:city"": ""Clarksville"", ""addr:state"": ""AR"", ""addr:street"": ""South Crawford Street"", ""addr:postcode"": ""72830"", ""brand:wikidata"": ""Q112455073"", ""addr:housenumber"": ""1025""}",263707,I 40,I 40,142,t
way/1256838184,Speedco,Speedco,,t,,,POINT(-90.0181662 41.4107705),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""building"": ""yes"", ""brand:wikidata"": ""Q112455073""}",382031,I 80,I 80,170,t
way/1264684655,Wisconsin Customs,,WI,t,,,POINT(-89.7083936 43.6377945),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Wisconsin Customs"", ""shop"": ""car_repair"", ""phone"": ""+1-608-318-3003"", ""building"": ""yes"", ""addr:city"": ""Wisconsin Dells"", ""addr:state"": ""WI"", ""addr:street"": ""Larson Drive"", ""payment:cash"": ""yes"", ""addr:postcode"": ""53965"", ""addr:housenumber"": ""N9882"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tires"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",474070,I 90,I 90,7877,f
way/1276263009,Express Lube & Tire,,AZ,t,,,POINT(-114.0354722 35.2136434),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Express Lube & Tire"", ""shop"": ""car_repair"", ""phone"": ""+1-928-753-5055"", ""building"": ""yes"", ""addr:city"": ""Kingman"", ""addr:state"": ""AZ"", ""addr:street"": ""Stockton Hill Road"", ""description"": ""Also sells cigarettes and refills propane tanks."", ""payment:cash"": ""yes"", ""addr:postcode"": ""86401"", ""opening_hours"": ""Mo-Su 10:00-17:00"", ""addr:housenumber"": ""3113"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",68396,I 40,I 40,380,t
way/1279637194,Automotive Machine,,MD,t,,,POINT(-79.3859543 39.4003745),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Automotive Machine"", ""shop"": ""car_repair"", ""phone"": ""+1 301-334-1105"", ""building"": ""yes"", ""operator"": ""Automotive Machine Inc."", ""addr:city"": ""Mountain Lake Park"", ""addr:state"": ""MD"", ""wheelchair"": ""yes"", ""addr:street"": ""Baltimore Avenue"", ""payment:visa"": ""yes"", ""addr:postcode"": ""21550"", ""opening_hours"": ""Mo-Fr 08:00-16:30"", ""payment:cards"": ""yes"", ""addr:housenumber"": ""310"", ""payment:mastercard"": ""yes"", ""payment:visa_debit"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",441330,I 68,I 68,28465,f
way/1291035679,Taggart Automotive,,MO,t,,,POINT(-90.7350718 38.2779203),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Taggart Automotive"", ""shop"": ""car_repair"", ""phone"": ""+1-636-274-6100"", ""building"": ""yes"", ""addr:city"": ""Dittmer"", ""addr:state"": ""MO"", ""addr:street"": ""Morse Mill Road"", ""payment:cash"": ""yes"", ""addr:postcode"": ""63023"", ""addr:housenumber"": ""10049"", ""payment:apple_pay"": ""yes"", ""payment:google_pay"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",371712,I 44,I 44,21665,f
way/1296757011,Hi-Line Auto & Hydraulics,,MT,t,,,POINT(-104.5089833 48.1492367),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Hi-Line Auto & Hydraulics"", ""shop"": ""car_repair"", ""phone"": ""+1-406-787-6182"", ""building"": ""yes"", ""addr:city"": ""Culbertson"", ""addr:state"": ""MT"", ""addr:street"": ""6th Avenue East"", ""payment:cash"": ""yes"", ""addr:postcode"": ""59218"", ""payment:cheque"": ""yes"", ""addr:housenumber"": ""603"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:glass"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:towing"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",126410,U 2,U 2,42,t
way/1299894783,,,,t,,,POINT(-94.6737679 36.1780931),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""truck_repair"", ""building"": ""yes""}",258582,U 59,U 59,115,t
way/1311988293,Lehigh Truck Center,,PA,t,,,POINT(-75.3866473 40.5188805),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Lehigh Truck Center"", ""shop"": ""car_repair"", ""phone"": ""+16104199100"", ""service"": ""repair"", ""website"": ""https://www.lehightruckcenter.com/"", ""building"": ""commercial"", ""addr:city"": ""Coopersburg"", ""addr:state"": ""PA"", ""addr:street"": ""PA 309 North"", ""addr:postcode"": ""18036"", ""addr:housenumber"": ""6910"", ""service:vehicle:truck_repair"": ""yes""}",455382,I 78,WILLIAM PENN HWY,5338,f
way/1314450741,Assured Auto Repair,,MI,t,,,POINT(-86.4197893 42.0841657),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Assured Auto Repair"", ""note"": ""Previously known as AAA Auto Repair."", ""shop"": ""car_repair"", ""phone"": ""+1-269-934-5180"", ""website"": ""https://www.assured-auto.com"", ""building"": ""yes"", ""addr:city"": ""Benton Harbor"", ""addr:state"": ""MI"", ""addr:street"": ""Pipestone Road"", ""payment:cash"": ""yes"", ""addr:postcode"": ""49022"", ""opening_hours"": ""Mo-Fr 08:00-17:00"", ""addr:housenumber"": ""1870"", ""contact:facebook"": ""https://www.facebook.com/BH.Assured"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:locksmith"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:key_duplication"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",404205,I 94,I 94,502,t
way/131451092,Christian Brothers Automotive - Cedar Park,Christian Brothers Automotive,TX,t,,,POINT(-97.8210759 30.4607019),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Christian Brothers Automotive - Cedar Park"", ""shop"": ""car_repair"", ""brand"": ""Christian Brothers Automotive"", ""phone"": ""+15122706314"", ""building"": ""yes"", ""addr:city"": ""Austin"", ""addr:state"": ""TX"", ""addr:street"": ""Ranch Road 620 North"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""addr:postcode"": ""78750"", ""opening_hours"": ""Mo-Fr 07:00-18:00"", ""brand:wikidata"": ""Q126478117"", ""addr:housenumber"": ""12014"", ""payment:apple_pay"": ""yes"", ""payment:google_pay"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:contactless"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""payment:american_express"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",134418,S 620,S 620,1422,t
way/1321656955,"Diesel Engine Masters, LLC",,,t,,,POINT(-97.3529514 34.9127549),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Diesel Engine Masters, LLC"", ""shop"": ""car_repair"", ""building"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",196144,I 35,I 35,171,t
way/1323940614,Speedco,Speedco,,t,,,POINT(-86.4290972 36.0661614),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""building"": ""yes"", ""brand:wikidata"": ""Q112455073""}",385327,I 840,I 840,137,t
way/132395345,BJT Truck Repair,,,t,,,POINT(-71.4873352 42.8322287),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""BJT Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""yes"", ""addr:city"": ""Merrimack"", ""addr:street"": ""Star Drive"", ""addr:postcode"": ""03054"", ""addr:housenumber"": ""17""}",465463,U 3,EVERETT TPKE,6205,f
way/1325287477,Love's Truck Care,Love's,,t,,,POINT(-113.9035276 35.2002303),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Love's Truck Care"", ""shop"": ""truck_repair"", ""brand"": ""Love's"", ""building"": ""yes"", ""brand:wikidata"": ""Q1872496""}",68405,I 40,I 40,302,t
way/1328094689,"Road Ready, Inc.",,IL,t,,,POINT(-88.2399337 40.1790733),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Road Ready, Inc."", ""shop"": ""car_repair"", ""phone"": ""+1-217-643-2800"", ""building"": ""commercial"", ""addr:city"": ""Champaign"", ""addr:state"": ""IL"", ""check_date"": ""2026-06-22"", ""addr:street"": ""East Leverett Road"", ""addr:postcode"": ""61822"", ""opening_hours"": ""24/7"", ""addr:housenumber"": ""51"", ""service:vehicle:towing"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:diesel_repair"": ""yes""}",382161,I 57,I 57,497,t
way/1339102387,Arrow Fleet Repair & Maintenance,,IL,t,,,POINT(-88.1683503 41.9944998),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Arrow Fleet Repair & Maintenance"", ""shop"": ""truck_repair"", ""phone"": ""+1 866 269 6695"", ""website"": ""https://www.arrowfleetrepair.com/"", ""building"": ""industrial"", ""addr:city"": ""Streamwood"", ""addr:state"": ""IL"", ""addr:county"": ""Cook, IL"", ""addr:street"": ""North Avenue"", ""addr:country"": ""US"", ""addr:postcode"": ""60107"", ""addr:housenumber"": ""435""}",403746,,ELGIN-O HARE EXWY,2802,t
way/1344892367,Cummins,,,t,,,POINT(-95.7936332 36.1642711),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Cummins"", ""shop"": ""truck_repair"", ""building"": ""industrial"", ""check_date"": ""2024-06-30""}",255063,I 44,I 44,206,t
way/1344971132,P Truck Repair LLC,,PA,t,,,POINT(-75.5887148 40.5967497),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""P Truck Repair LLC"", ""shop"": ""car_repair"", ""phone"": ""+15519985741"", ""source"": ""esri/Lehigh_County_PA_Buildings"", ""building"": ""commercial"", ""addr:city"": ""Allentown"", ""addr:state"": ""PA"", ""addr:street"": ""Blue Barn Road"", ""addr:postcode"": ""18104"", ""addr:housenumber"": ""1030"", ""service:vehicle:truck_repair"": ""yes""}",446986,U 22,LEHIGH VALLEY THWY,657,t
way/1347737431,First Round Truck Repair,,PA,t,,,POINT(-75.6961022 40.5783002),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""First Round Truck Repair"", ""shop"": ""car_repair"", ""phone"": ""+16102859335"", ""source"": ""esri/Lehigh_County_PA_Buildings"", ""website"": ""https://www.firstroundtruckrepair.com/"", ""building"": ""commercial"", ""addr:city"": ""Breinigsville"", ""addr:state"": ""PA"", ""addr:street"": ""Old US Highway 22"", ""addr:postcode"": ""18031"", ""addr:housenumber"": ""9889"", ""service:vehicle:truck_repair"": ""yes""}",446936,I 78,WILLIAM PENN HWY,87,t
way/1347959995,Werley's Truck Service & Sales,,PA,t,,,POINT(-75.7073989 40.5823496),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Werley's Truck Service & Sales"", ""shop"": ""car_repair"", ""phone"": ""+16102852033"", ""source"": ""esri/Lehigh_County_PA_Buildings"", ""service"": ""inspection;repair"", ""website"": ""https://werleystruckservice.com/"", ""building"": ""commercial"", ""addr:city"": ""Kutztown"", ""addr:state"": ""PA"", ""addr:street"": ""Golden Key Road"", ""addr:postcode"": ""19530"", ""addr:housenumber"": ""2333"", ""service:vehicle:truck_repair"": ""yes""}",446947,I 78,WILLIAM PENN HWY,256,t
way/1353926900,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-95.7967285 36.1649918),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 918 437 0822"", ""website"": ""https://bosstruckshops.com/locations/tulsa-ok-boss-truck-shop/"", ""building"": ""industrial"", ""service:vehicle:truck_repair"": ""yes""}",255063,I 44,I 44,285,t
way/1361980022,Champion Chevrolet,Chevrolet,IN,t,,,POINT(-86.4319811 39.760649),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Champion Chevrolet"", ""shop"": ""car"", ""brand"": ""Chevrolet"", ""phone"": ""+1-317-451-6048"", ""website"": ""https://chevyofavon.com"", ""building"": ""yes"", ""addr:city"": ""Avon"", ""addr:state"": ""IN"", ""wheelchair"": ""yes"", ""addr:street"": ""S County Road 575 E"", ""second_hand"": ""yes"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""addr:postcode"": ""46123"", ""opening_hours"": ""Mo-Th 09:00-20:00; Fr-Sa 09:00-18:00"", ""payment:cards"": ""yes"", ""brand:wikidata"": ""Q29570"", ""building:levels"": ""2"", ""internet_access"": ""wlan"", ""addr:housenumber"": ""183"", ""air_conditioning"": ""yes"", ""payment:apple_pay"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa_debit"": ""yes"", ""internet_access:fee"": ""no"", ""payment:contactless"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:discover_card"": ""yes"", ""service:vehicle:glass"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""payment:american_express"": ""yes"", ""service:vehicle:painting"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:tyres_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""payment:mastercard_contactless"": ""yes"", ""service:vehicle:used_car_sales"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",2919,U 36,U 36,109,t
way/1362951880,Haulk Depot,,IL,t,,,POINT(-88.6390748 42.2491817),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Haulk Depot"", ""shop"": ""car_repair"", ""building"": ""commercial"", ""addr:city"": ""Marengo"", ""addr:state"": ""IL"", ""addr:street"": ""West Grant Highway"", ""addr:country"": ""US"", ""addr:postcode"": ""60152"", ""addr:housenumber"": ""22521"", ""service:vehicle:truck_repair"": ""yes""}",403676,I 90,NORTHWEST TOLLWY,6470,f
way/1367289973,Sapp Brothers Service Center,Sapp Bros.,,t,,,POINT(-94.3544656 38.6152198),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1 816-793-7101"", ""name"": ""Sapp Brothers Service Center"", ""shop"": ""car_repair"", ""brand"": ""Sapp Bros."", ""phone"": ""+1 816-884-3306"", ""website"": ""https://www.sappbros.net/location/harrisonville-mo-service-center/"", ""building"": ""yes"", ""operator"": ""Sapp Bros."", ""brand:wikidata"": ""Q137965281"", ""operator:wikidata"": ""Q137965281"", ""service:vehicle:truck_repair"": ""yes""}",291165,I 49,I 49,508,t
way/1383621057,Muffler Brothers,,OH,t,,,POINT(-83.0397286 39.3472031),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Muffler Brothers"", ""shop"": ""car_repair"", ""phone"": ""+1 740-772-1890"", ""source"": ""esri_USDOT_Ohio"", ""service"": ""repair"", ""website"": ""https://www.mufflerbrothersoh.com/"", ""building"": ""commercial"", ""addr:city"": ""Chillicothe"", ""addr:state"": ""OH"", ""addr:street"": ""Western Avenue"", ""addr:postcode"": ""45601"", ""addr:housenumber"": ""2569"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",411847,U 50,U 50,70,t
way/1389748991,Western Truck & Trailer Maintenance,,CA,t,,,POINT(-119.8906027 36.8127245),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Western Truck & Trailer Maintenance"", ""shop"": ""car_repair"", ""phone"": ""+1-559-824-8981"", ""website"": ""https://www.facebook.com/westernrepair/"", ""addr:city"": ""Fresno"", ""addr:state"": ""CA"", ""addr:street"": ""North Barcus Avenue"", ""addr:postcode"": ""93722"", ""addr:housenumber"": ""5250"", ""service:vehicle:truck_repair"": ""yes""}",30778,S 99,S 99,134,t
